,loss,rpn_class_loss,rpn_bbox_loss,mrcnn_class_loss,mrcnn_bbox_loss,mrcnn_mask_loss,val_loss,val_rpn_class_loss,val_rpn_bbox_loss,val_mrcnn_class_loss,val_mrcnn_bbox_loss,val_mrcnn_mask_loss,epoch_train_time
1,14.52625340104103,0.6216818,7.539376,0.7328842,5.628623,0.0036877068,4.382680654525757,0.22329462,1.400268,1.4933953,1.2657222,1.7981137e-07,185.87911534309387
2,2.920219239294529,0.2770945,0.85369647,0.73809403,1.051334,1.6870105e-07,4.519847779273987,0.21250427,3.4452329,0.16456474,0.6975447,7.4012148e-09,89.93181729316711
3,2.201862550973892,0.20172832906246185,0.7649193406105042,0.4836183488368988,0.7354679107666016,0.01612880825996399,1.6915145015716553,0.07972043752670288,0.43106743693351746,0.5426753759384155,0.6372628808021545,0.0007882573991082609,548.3073365688324
4,1.5224493128061294,0.08072440326213837,0.38578587770462036,0.4659203290939331,0.5893300771713257,0.0006886318442411721,1.7279615259170533,0.0733041986823082,0.4580278694629669,0.56489497423172,0.6315065622329712,0.0002278085012221709,315.4393117427826
5,1.543996348977089,0.07475084066390991,0.4101392328739166,0.4798547029495239,0.5788057446479797,0.000445758894784376,1.6561826109886169,0.06866155564785004,0.4582502245903015,0.4975556433200836,0.6315691471099854,0.0001460264320485294,429.21446919441223
6,1.5335412353277207,0.08410248160362244,0.42178383469581604,0.4438830614089966,0.5833789706230164,0.00039289696724154055,1.662349808216095,0.07293365150690079,0.48496997356414795,0.48253315687179565,0.6218546628952026,5.832220267620869e-05,441.90249371528625
7,1.4682456463575364,0.07544586807489395,0.3787851631641388,0.43880072236061096,0.5749505758285522,0.0002632629475556314,1.6928636479377746,0.06406745314598083,0.49418067932128906,0.5110085010528564,0.6235492825508118,5.761540523963049e-05,451.62142634391785
8,2.906486257314682,0.07017114758491516,0.40641871094703674,0.4219094514846802,0.5545229911804199,0.0002207847428508103,3.169791646003723,0.05818377435207367,0.44379669427871704,0.4809471070766449,0.6018044948577881,0.00016368080105166882,418.2546012401581
9,2.7730079770088194,0.0634755864739418,0.3725641667842865,0.40971308946609497,0.540489137172699,0.00026192679069936275,3.0803346061706542,0.06321294605731964,0.40700697898864746,0.4633583724498749,0.6060764789581299,0.000512561178766191,436.84853172302246
10,2.838539335727692,0.06579847633838654,0.3945341110229492,0.4172664284706116,0.5415256023406982,0.00014490737521555275,3.237553391456604,0.06658767908811569,0.4339134991168976,0.5155946612358093,0.6026514172554016,2.960266465379391e-05,433.4643096923828
11,2.7608440566062926,0.06404991447925568,0.38460829854011536,0.39391282200813293,0.5376940369606018,0.00015713054744992405,3.0893896436691284,0.060582950711250305,0.420317143201828,0.45968642830848694,0.603756844997406,0.00035139216925017536,452.2518992424011
12,2.794515290260315,0.06776536256074905,0.3676677346229553,0.42534518241882324,0.5363285541534424,0.00015051114314701408,3.144887342453003,0.05764971300959587,0.41125714778900146,0.5231021642684937,0.5803449153900146,8.966294990386814e-05,425.5893085002899
13,2.9374066507816314,0.06856900453567505,0.4269424378871918,0.4070815145969391,0.5659185647964478,0.00019168427388649434,3.096460528373718,0.0551074855029583,0.42570415139198303,0.47015172243118286,0.5972011089324951,6.598124309675768e-05,450.37851452827454
14,2.929827147722244,0.06403646618127823,0.41284793615341187,0.4165347218513489,0.571390688419342,0.00010354945698054507,3.0872728538513186,0.05736050009727478,0.39395302534103394,0.4911278486251831,0.6010662317276001,0.00012876879191026092,417.9939739704132
15,2.97077424287796,0.06220322474837303,0.4375618100166321,0.42569106817245483,0.5598208904266357,0.00011025742423953488,3.0760766649246216,0.057730015367269516,0.4060908854007721,0.46101054549217224,0.6131434440612793,6.323590059764683e-05,453.8830142021179
